zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
90013,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0448,-118.2434,1,Stage 2 DBP Rule,0,0,1,1,true,0
90014,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0443,-118.2509,1,Stage 2 DBP Rule,0,0,1,1,true,0
90015,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0434,-118.2716,1,Stage 2 DBP Rule,0,0,1,1,true,0
90016,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,34.0298,-118.3528,1,Stage 2 DBP Rule,0,0,1,1,true,0
90017,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0559,-118.2666,1,Stage 2 DBP Rule,0,0,1,1,true,0
90018,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.029,-118.3152,1,Stage 2 DBP Rule,0,0,1,1,true,0
90019,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,34.0482,-118.3343,1,Stage 2 DBP Rule,0,0,1,1,true,0
90020,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0665,-118.3022,1,Stage 2 DBP Rule,0,0,1,1,true,0
90021,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0333,-118.2447,1,Stage 2 DBP Rule,0,0,1,1,true,0
90022,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0245,-118.1561,1,Stage 2 DBP Rule,0,0,1,1,true,0
90023,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0245,-118.1975,1,Stage 2 DBP Rule,0,0,1,1,true,0
90024,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0637,-118.4408,1,Stage 2 DBP Rule,0,0,1,1,true,0
90025,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0447,-118.4487,1,Stage 2 DBP Rule,0,0,1,1,true,0
90026,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0766,-118.2646,1,Stage 2 DBP Rule,0,0,1,1,true,0
90027,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.104,-118.2925,1,Stage 2 DBP Rule,0,0,1,1,true,0
90028,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.1005,-118.3254,1,Stage 2 DBP Rule,0,0,1,1,true,0
90029,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.09,-118.2944,1,Stage 2 DBP Rule,0,0,1,1,true,0
90030,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90031,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0783,-118.2113,1,Stage 2 DBP Rule,0,0,1,1,true,0
90032,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0818,-118.1753,1,Stage 2 DBP Rule,0,0,1,1,true,0
90033,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0487,-118.2084,1,Stage 2 DBP Rule,0,0,1,1,true,0
90034,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.029,-118.4005,1,Stage 2 DBP Rule,0,0,1,1,true,0
90035,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,34.0531,-118.3806,1,Stage 2 DBP Rule,0,0,1,1,true,0
90036,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0699,-118.3492,1,Stage 2 DBP Rule,0,0,1,1,true,0
90037,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.003,-118.2863,1,Stage 2 DBP Rule,0,0,1,1,true,0
90038,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0898,-118.3215,1,Stage 2 DBP Rule,0,0,1,1,true,0
90039,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.1121,-118.2594,1,Stage 2 DBP Rule,0,0,1,1,true,0
90040,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9909,-118.1532,1,Stage 2 DBP Rule,0,0,1,1,true,0
90041,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.1339,-118.2082,1,Stage 2 DBP Rule,0,0,1,1,true,0
90042,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.1145,-118.1929,1,Stage 2 DBP Rule,0,0,1,1,true,0
90043,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,33.9871,-118.3321,1,Stage 2 DBP Rule,0,0,1,1,true,0
90044,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9551,-118.2901,1,Stage 2 DBP Rule,0,0,1,1,true,0
90045,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9631,-118.3941,1,Stage 2 DBP Rule,0,0,1,1,true,0
90046,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,64,C,34.1074,-118.3652,1,Stage 2 DBP Rule,0,0,1,1,true,0
90047,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,33.9569,-118.3073,1,Stage 2 DBP Rule,0,0,1,1,true,0
90048,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,34.0737,-118.372,1,Stage 2 DBP Rule,0,0,1,1,true,0
90049,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,64,C,34.066,-118.474,1,Stage 2 DBP Rule,0,0,1,1,true,0
90050,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90051,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90052,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90053,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90054,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90055,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90056,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9853,-118.3707,1,Stage 2 DBP Rule,0,0,1,1,true,0
90057,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0622,-118.2763,1,Stage 2 DBP Rule,0,0,1,1,true,0
90058,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.9994,-118.2133,1,Stage 2 DBP Rule,0,0,1,1,true,0
90059,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9293,-118.2463,1,Stage 2 DBP Rule,0,0,1,1,true,0
90060,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90061,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,33.9245,-118.2716,1,Stage 2 DBP Rule,0,0,1,1,true,0
90062,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0032,-118.3073,1,Stage 2 DBP Rule,0,0,1,1,true,0
90063,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0451,-118.1859,1,Stage 2 DBP Rule,0,0,1,1,true,0
90064,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0353,-118.4259,1,Stage 2 DBP Rule,0,0,1,1,true,0
90065,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.1073,-118.2266,1,Stage 2 DBP Rule,0,0,1,1,true,0
90066,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.003,-118.4298,1,Stage 2 DBP Rule,0,0,1,1,true,0
90067,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,74,B,34.0551,-118.4095,1,Stage 2 DBP Rule,0,0,1,1,true,0
90068,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,69,C,34.1156,-118.3305,1,Stage 2 DBP Rule,0,0,1,1,true,0
90070,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90071,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0529,-118.2549,1,Stage 2 DBP Rule,0,0,1,1,true,0
90072,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90073,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.7866,-118.2987,1,Stage 2 DBP Rule,0,0,1,1,true,0
90074,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90075,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90076,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90077,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,64,C,34.1112,-118.4502,1,Stage 2 DBP Rule,0,0,1,1,true,0
90078,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90079,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.7866,-118.2987,1,Stage 2 DBP Rule,0,0,1,1,true,0
90080,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90081,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90082,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90083,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90084,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,79,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90086,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90087,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90088,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90089,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.7866,-118.2987,1,Stage 2 DBP Rule,0,0,1,1,true,0
90091,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90093,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90095,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.7866,-118.2987,1,Stage 2 DBP Rule,0,0,1,1,true,0
90096,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90099,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0522,-118.2437,1,Stage 2 DBP Rule,0,0,1,1,true,0
90101,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.99,-118.16,1,Stage 2 DBP Rule,0,0,1,1,true,0
90103,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,33.99,-118.16,1,Stage 2 DBP Rule,0,0,1,1,true,0
90189,Los Angeles,CA,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",CA1910067,3875566,SW,2,1,2,0.0039,,2,78,B,34.0515,-118.2559,1,Stage 2 DBP Rule,0,0,1,1,true,0
90201,Bell Gardens,CA,CITY OF BELL GARDENS,CA1910108,11437,SW,0,0,0,,,2,75,B,33.9653,-118.1515,0,,,,0,0,false,0
90209,Beverly Hills,CA,"BEVERLY HILLS-CITY, WATER DEPT.",CA1910156,40121,SW,10,0,4,0.0006,,2,72,B,34.0736,-118.4004,0,,5,0,4,0,true,0
90210,Beverly Hills,CA,"BEVERLY HILLS-CITY, WATER DEPT.",CA1910156,40121,SW,10,0,4,0.0006,,2,57,C,34.0901,-118.4065,0,,5,0,4,0,true,0
90211,Beverly Hills,CA,"BEVERLY HILLS-CITY, WATER DEPT.",CA1910156,40121,SW,10,0,4,0.0006,,2,67,C,34.0652,-118.383,0,,5,0,4,0,true,0
90212,Beverly Hills,CA,"BEVERLY HILLS-CITY, WATER DEPT.",CA1910156,40121,SW,10,0,4,0.0006,,2,67,C,34.0619,-118.3995,0,,5,0,4,0,true,0
90213,Beverly Hills,CA,"BEVERLY HILLS-CITY, WATER DEPT.",CA1910156,40121,SW,10,0,4,0.0006,,2,72,B,34.0736,-118.4004,0,,5,0,4,0,true,0
90220,Compton,CA,"COMPTON-CITY, WATER DEPT.",CA1910026,74877,SW,0,0,0,0.00087,,2,83,B,33.8748,-118.2402,0,,0,0,1,0,false,0
90221,Compton,CA,"COMPTON-CITY, WATER DEPT.",CA1910026,74877,SW,0,0,0,0.00087,,2,83,B,33.8796,-118.2168,0,,0,0,1,0,false,0
90222,Compton,CA,"COMPTON-CITY, WATER DEPT.",CA1910026,74877,SW,0,0,0,0.00087,,2,83,B,33.9099,-118.2357,0,,0,0,1,0,false,0
90223,Compton,CA,"COMPTON-CITY, WATER DEPT.",CA1910026,74877,SW,0,0,0,0.00087,,2,83,B,33.8958,-118.2201,0,,0,0,1,0,false,0
90224,Compton,CA,"COMPTON-CITY, WATER DEPT.",CA1910026,74877,SW,0,0,0,0.00087,,2,83,B,33.7866,-118.2987,0,,0,0,1,0,false,0
90239,Downey,CA,"DOWNEY - CITY, WATER DEPT.",CA1910034,108816,GW,1,0,0,0.0019,,2,83,B,33.94,-118.1326,0,,34,0,2,0,true,0
90240,Downey,CA,"DOWNEY - CITY, WATER DEPT.",CA1910034,108816,GW,1,0,0,0.0019,,2,78,B,33.9581,-118.1174,0,,34,0,2,0,true,0
90241,Downey,CA,"DOWNEY - CITY, WATER DEPT.",CA1910034,108816,GW,1,0,0,0.0019,,2,83,B,33.9416,-118.1306,0,,34,0,2,0,true,0
90242,Downey,CA,"DOWNEY - CITY, WATER DEPT.",CA1910034,108816,GW,1,0,0,0.0019,,2,83,B,33.9218,-118.1395,0,,34,0,2,0,true,0
90245,El Segundo,CA,"EL SEGUNDO-CITY, WATER DEPT.",CA1910040,16445,SW,0,0,0,,,2,75,B,33.9243,-118.4119,0,,,,0,0,false,0
90250,Hawthorne,CA,GSWC - SOUTHWEST,CA1910155,277740,SW,1,0,0,0.001,,2,83,B,33.9143,-118.3493,0,,33,0,2,0,true,0
90251,Hawthorne,CA,GSWC - SOUTHWEST,CA1910155,277740,SW,1,0,0,0.001,,2,83,B,33.9164,-118.3526,0,,33,0,2,0,true,0
90255,Huntington Park,CA,WALNUT PARK MUTUAL WATER CO.,CA1910169,16180,GW,2,0,0,,,2,74,B,33.9769,-118.2161,0,,,,3,0,true,0
90262,Lynwood,CA,"LYNWOOD-CITY, WATER DEPT.",CA1910079,66967,SW,0,0,0,,,2,70,B,33.9241,-118.2013,0,,1,0,1,0,false,0
90266,Manhattan Beach,CA,"MANHATTAN BEACH-CITY, WATER DEPT.",CA1910083,32697,SW,0,0,0,0.0044,,2,78,B,33.8896,-118.3996,0,,0,0,0,0,false,0
90267,Manhattan Beach,CA,"MANHATTAN BEACH-CITY, WATER DEPT.",CA1910083,32697,SW,0,0,0,0.0044,,2,83,B,33.7866,-118.2987,0,,0,0,0,0,false,0
90270,Maywood,CA,MAYWOOD MUTUAL WATER CO. #2,CA1910085,6349,SW,0,0,0,,,2,72,B,33.989,-118.1877,0,,,,0,0,false,0
90275,Rancho Palos Verdes,CA,ROSE VILLA APARTMENTS,CA1500426,65,GW,7,7,7,0.005,,2,58,C,33.7515,-118.367,1,Barium,,,1,4,true,0
90280,South Gate,CA,"SOUTH GATE-CITY, WATER DEPT.",CA1910152,76443,SW,0,0,0,0.0017,,2,83,B,33.9462,-118.2013,0,,1,0,0,0,false,0
90301,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.955,-118.3556,0,,1,0,2,0,true,0
90302,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9745,-118.3548,0,,1,0,2,0,true,0
90303,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,76,B,33.9377,-118.3321,0,,1,0,2,0,true,0
90304,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9379,-118.3586,0,,1,0,2,0,true,0
90305,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9583,-118.3259,0,,1,0,2,0,true,0
90306,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9617,-118.3531,0,,1,0,2,0,true,0
90307,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.7866,-118.2987,0,,1,0,2,0,true,0
90308,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9617,-118.3531,0,,1,0,2,0,true,0
90309,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.7866,-118.2987,0,,1,0,2,0,true,0
90310,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.7866,-118.2987,0,,1,0,2,0,true,0
90311,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9617,-118.3531,0,,1,0,2,0,true,0
90312,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.9617,-118.3531,0,,1,0,2,0,true,0
90397,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.96,-118.35,0,,1,0,2,0,true,0
90398,Inglewood,CA,"INGLEWOOD- CITY, WATER DEPT.",CA1910051,80824,SW,4,0,0,0.0015,,2,81,B,33.96,-118.35,0,,1,0,2,0,true,0
90401,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0176,-118.4907,0,,44,0,0,0,false,0
90402,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,78,B,34.0349,-118.503,0,,44,0,0,0,false,0
90403,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,78,B,34.0287,-118.4924,0,,44,0,0,0,false,0
90404,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0268,-118.4733,0,,44,0,0,0,false,0
90405,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,78,B,34.01,-118.4717,0,,44,0,0,0,false,0
90406,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90407,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90408,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90409,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90410,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90411,Santa Monica,CA,"SANTA MONICA-CITY, WATER DIVISION",CA1910146,89947,SW,0,0,0,0.002,,2,83,B,34.0195,-118.4912,0,,44,0,0,0,false,0
90501,Torrance,CA,"TORRANCE-CITY, WATER DEPT.",CA1910213,106183,SW,0,0,0,,,2,75,B,33.8268,-118.3118,0,,1,0,0,0,false,0
90502,Torrance,CA,"TORRANCE-CITY, WATER DEPT.",CA1910213,106183,SW,0,0,0,,,2,72,B,33.8286,-118.292,0,,1,0,0,0,false,0
