zip,ccr_available,ccr_year,ccr_system_name,ccr_pwsid,ccr_contaminant_count,ccr_violations,ccr_source_type,ccr_lead_90th_ppb,ccr_copper_90th_ppb,ccr_top_contaminants
73116,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73117,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73118,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73119,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73120,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73121,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73122,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73123,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73124,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73125,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73126,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73127,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73128,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73129,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73130,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73131,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73132,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73134,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73135,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73136,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73137,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73139,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73140,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73141,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73142,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73143,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73144,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73145,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73146,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73147,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73148,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73149,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73150,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73151,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73152,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73153,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73154,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73155,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73156,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73157,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73159,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73160,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73162,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73163,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73164,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73165,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73167,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73169,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73170,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73172,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73173,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73178,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73179,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73184,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73185,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73189,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73190,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73193,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73194,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73195,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73196,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73197,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73198,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73199,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73301,True,2024,Austin Water Public Water System,TX2270001,25,0,"Surface water: Lower Colorado River, Lake Travis, Lake Austin",1,0.008,Cyanide (200 ppb); Chloramines (2.29 ppm)
73344,True,2024,Austin Water Public Water System,TX2270001,25,0,"Surface water: Lower Colorado River, Lake Travis, Lake Austin",1,0.008,Cyanide (200 ppb); Chloramines (2.29 ppm)
73501,True,2025,LAWTON,OK1011303,8,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
73502,True,2025,LAWTON,OK1011303,8,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
73505,True,2025,LAWTON,OK1011303,8,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
73506,True,2025,LAWTON,OK1011303,8,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
73507,True,2025,LAWTON,OK1011303,8,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
73701,True,2024,ENID,OK2002412,0,1,Ground Water,,,
73702,True,2024,ENID,OK2002412,0,1,Ground Water,,,
73703,True,2024,ENID,OK2002412,0,1,Ground Water,,,
73705,True,2024,ENID,OK2002412,0,1,Ground Water,,,
73706,True,2024,ENID,OK2002412,0,1,Ground Water,,,
74011,True,2025,BROKEN ARROW MUNICIPAL AUTHORITY,OK1021508,7,1,Surface Water and Ground Water,,,Trihalomethane (TTHM) (63.2 ppb); Haloacetic Acid HAA5 (49.2 ppb); Turbidity (5 NTU*)
74012,True,2025,BROKEN ARROW MUNICIPAL AUTHORITY,OK1021508,7,1,Surface Water and Ground Water,,,Trihalomethane (TTHM) (63.2 ppb); Haloacetic Acid HAA5 (49.2 ppb); Turbidity (5 NTU*)
74013,True,2025,BROKEN ARROW MUNICIPAL AUTHORITY,OK1021508,7,1,Surface Water and Ground Water,,,Trihalomethane (TTHM) (63.2 ppb); Haloacetic Acid HAA5 (49.2 ppb); Turbidity (5 NTU*)
74014,True,2025,BROKEN ARROW MUNICIPAL AUTHORITY,OK1021508,7,1,Surface Water and Ground Water,,,Trihalomethane (TTHM) (63.2 ppb); Haloacetic Acid HAA5 (49.2 ppb); Turbidity (5 NTU*)
74074,True,2024,STILLWATER UTILITIES AUTHORITY,OK1021220,1,0,Surface Water,2.1,,
74075,True,2024,STILLWATER UTILITIES AUTHORITY,OK1021220,1,0,Surface Water,2.1,,
74076,True,2024,STILLWATER UTILITIES AUTHORITY,OK1021220,1,0,Surface Water,2.1,,
74077,True,2024,STILLWATER UTILITIES AUTHORITY,OK1021220,1,0,Surface Water,2.1,,
74078,True,2024,STILLWATER UTILITIES AUTHORITY,OK1021220,1,0,Surface Water,2.1,,
74101,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74102,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74103,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74104,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74105,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74106,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74107,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74108,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74110,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74112,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74114,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74115,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74116,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74117,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74119,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74120,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74121,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74126,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74127,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74128,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74129,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74130,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74131,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74132,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74133,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74134,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74135,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74136,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74137,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74141,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74145,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74146,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74147,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74148,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74149,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74150,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74152,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74153,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74155,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74156,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74157,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74158,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74159,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74169,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74170,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74171,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74172,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74182,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74186,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74187,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74192,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
74193,True,2024,SPAVINAW,OK1020418,6,0,Spavinaw Lake (Surface Water),1.1,0.0623,Chlorine (1.68 mg/L)
75002,True,2024,CITY OF ALLEN,TX0430025,0,0,Surface Water (Purchased),,,
75006,True,2024,CITY OF CARROLLTON,TX0570034,1,0,Surface Water (Purchased),1.5,,
75007,True,2024,CITY OF CARROLLTON,TX0570034,1,0,Surface Water (Purchased),1.5,,
75009,True,2024,CITY OF CELINA,TX0430003,1,0,Surface Water (Purchased),1.77,,
